ville,historic,building,amenity,tourism,name,name:ar,lat,lon,surface_m2
Tunis,ruins,,,,Zegrarine ruines,,33.5929940907272,9.948133967549913,3240.4290653737366
Tunis,archaeological_site,,,,Belalis maior / Henchir el-Faouar,,36.76495177783243,9.257521043081534,69142.04203005211
Tunis,archaeological_site,,,,Amphitheatre of Municipium Aurelium Commodum,,36.527769002167425,9.889165787657388,3234.5074808277345
Tunis,archaeological_site,,,,Aïn Mellit,,36.49754094189295,9.173191366575047,2000.0491411364553
Tunis,archaeological_site,,,,,,36.524364429140235,9.221408747103354,2194.8142847524505
Tunis,,yes,place_of_worship,,Zaouiet Sidi el Akrout,,36.523461382066735,9.219971254173032,49.814818914968036
Tunis,castle,yes,,,citadel of Vaga,,36.7235950497609,9.179079999403324,926.8715943452725
Tunis,archaeological_site,,,,Ain Hedjah Amphitheatre - Agbia,,36.39098914134604,9.230602579957925,1992.4637109764453
Tunis,castle,yes,,,"Aïn Hedja-Edja , Bordj Brahim",,36.38988959245888,9.23183003972507,2949.8292353977004
Tunis,,residential,place_of_worship,,جامع التقوى حي الفتح,جامع التقوى حي الفتح,36.765802541647695,10.112982604662617,152.19371923960682
Tunis,,mosque,,,,,36.76596145527355,10.113201290694708,144.76134868856332
Tunis,,mosque,,,,,36.70717757442843,10.183036718157345,309.6930738410215
Tunis,archaeological_site,,,,Henchir Bordj Hellal. (Byzantine Fortress Remains),,36.47856258213509,8.650924637763442,69757.59499098522
Tunis,archaeological_site,,,,ed Damous,,36.5238890524673,8.624609918280983,693.2370616298119
Tunis,archaeological_site,,,,Bled Zeguellem ruines,,33.025910669604194,10.282406241161839,11260.115565917646
Tunis,archaeological_site,,,,ruines,,33.05044119317127,10.278179356605502,3666.3762820649404
Tunis,archaeological_site,,,,,,35.995463765858695,9.023396123357811,169.67450539363477
Tunis,archaeological_site,,,,small arch,,35.99449838329898,9.020333930105103,50.14168890413265
Tunis,archaeological_site,,,,,,35.9918822086897,9.019288858272072,2564.695743710797
Tunis,archaeological_site,,,,Roman temple,,35.99222864127449,9.021423983279858,349.865580577071
Tunis,archaeological_site,,,,Roman temple,,35.99186243380045,9.022650262523479,194.27899684880288
Tunis,ruins,,,,Ksar Djelidat (Ksar Ghorghar),,32.907888219035186,10.441640336871382,29568.127134324706
Tunis,archaeological_site,,,,ruines,,32.87110179279066,10.465275967095183,7042.62266452966
Tunis,ruins,,,,El Asker,,32.863724636289575,10.487284354372736,1103.6529198022395
Tunis,archaeological_site,,,,ruines,,32.859846664667494,10.48215533024206,265.26838949142734
Tunis,ruins,,,,Ksar El Maztouria,,32.841316365894244,10.468287484322753,1485.9467341444813
Tunis,ruins,,,,Ksar Sodra,,32.79346049545583,10.45470775456609,27366.814934751106
Tunis,archaeological_site,,,,Henchir-el-Oust,,36.43841931246398,9.578211987762572,1973.7896064134397
Tunis,,yes,place_of_worship,,جامع السمران,جامع السمران,36.79943901368945,10.140183048346074,305.55847317553145
Tunis,,yes,place_of_worship,,الجامع «الجديد»,,36.80115537428537,10.138111177242905,406.18212881008986
Tunis,ruins,,,,Ksar Jelidet (Ajerda),,32.89672558426635,10.489604662982067,28653.71962484964
Tunis,,yes,place_of_worship,,El Hideya,,35.66231882171161,10.889202961624616,1454.0667232823066
Tunis,,yes,place_of_worship,,Grande Mosquée de Sayada,,35.669811197686506,10.89247429365853,688.3037837218931
Tunis,,yes,place_of_worship,,Mosquée du Bled,,35.6684255356993,10.893820245077295,987.8052684119416
Tunis,,yes,place_of_worship,,جمع المرابط,,36.77376792332327,10.116551797879131,262.5748386515636
Tunis,,mosque,place_of_worship,,,,36.69250902250104,10.179479581305115,729.1017546837501
Tunis,,yes,place_of_worship,,جامع السيدة عائشة,,36.72115742874963,10.163473548760878,696.1961964508579
Tunis,,yes,place_of_worship,,,,36.77606423629427,10.112878382960147,974.2621078863359
Tunis,,yes,place_of_worship,,جامع الرحمة,,36.697187881972305,10.16865396481542,596.1065735317306
Tunis,archaeological_site,,,,Djebel Zemmour ruines,,32.90179639934723,10.469331968087895,4595.148187886094
Tunis,,yes,place_of_worship,,,,36.70293591452905,10.15707635699937,359.8598823775902
Tunis,,yes,place_of_worship,,,,36.693892012586204,10.164621071048431,588.2086993629608
Tunis,,mosque,,,,,36.77112766305484,10.101306340806243,1024.6466873962877
Tunis,,yes,place_of_worship,,جامع الرحمة,جامع الرحمة,36.71538401143348,10.157079403289078,602.4609234055072
Tunis,,yes,place_of_worship,,,,36.697629292208376,10.157584851911071,942.6151011248833
Tunis,ruins,,,,قصر بحير,قصر بحير,32.97027961652443,10.661354130991096,6965.496153640356
Tunis,archaeological_site,,,,ruines,,32.92882320530447,10.670181780043725,3374.1240956237784
Tunis,archaeological_site,,,,Ksar,,33.540867732306126,9.898903840472563,4696.559921101232
Tunis,archaeological_site,,,,Brega Kebira,,32.399515205405066,10.096284413840134,3092.211832169611
Tunis,,residential,place_of_worship,,مسجد الهدى,,36.77124074743717,10.111032503945008,216.02000643799266
Tunis,archaeological_site,,,,El Ksir,,33.22781130094407,10.304262808357807,1726.5674608975405
Tunis,archaeological_site,,,,ruines,,32.80801840358771,10.472871312237181,295.1886076857171
Tunis,archaeological_site,,,,Ksar Bir El Ammar,,32.828220973883106,10.501246664446168,10057.169856770137
Tunis,ruins,,,,قصر معاند,قصر معاند,32.82627544870736,10.516563730834646,721.1697472824403
Tunis,ruins,,,,Ksar Kedima,,32.79220059840651,10.548392519229292,3392.1346115395568
Tunis,ruins,,,,Ksar Ouled Said,,32.797666144505186,10.559356491061239,11856.016103449481
Tunis,,yes,place_of_worship,,جامع بيت المقدس,,36.77949693221758,10.107597510173505,840.1006225371751
Tunis,archaeological_site,,,,ruines,,32.79714207921276,10.472065861497155,4478.562354400092
Tunis,ruins,,,,Ksar Kedima,,32.79251445000001,10.54809965,702.2898057146034
Tunis,archaeological_site,,,,Ksar El Gsir,,33.27354865727566,10.29369943875293,2850.0097313749757
Tunis,ruins,,,,ruines,,35.69475895000001,9.714982449999999,933.3338703561161
Tunis,archaeological_site,,,,ruines,,35.70395504369051,9.6803351746117,467.1152785658492
Tunis,bridge,,,,,,35.7372173069464,9.737360845243629,171.52980838482128
Tunis,archaeological_site,,,,ruines,,35.74757231783817,9.726115405185448,272.30930497188047
Tunis,ruins,,,,Meninx - Theatre,,33.688075179334255,10.925259395827249,5388.196515673089
Tunis,ruins,,,,Chaabet el Bled ruines 04,,33.272483167531284,10.172196057607927,4909.896019810622
Tunis,archaeological_site,,,,Kherbet Amennit ruines (Kasba),,33.28210237397301,10.200038797126076,3603.0587177560797
Tunis,archaeological_site,,,,ruines,,33.281149701620286,10.201237054378709,2074.333009704212
Tunis,archaeological_site,,,,ruines,,33.24828292124465,10.159792802894351,491.62979013017076
Tunis,ruins,,,,Ksar El Khyr (El Kheir),,33.252435119262124,10.159767260727852,2346.459906156095
Tunis,building,mosque,,,جامع بن معزوزين,جامع بن معزوزين,33.8409275,10.9582514,106.76106342010034
Tunis,,mosque,,,Fakia Belkassem mosquée,,33.757956753643704,10.791114287798885,340.0125052610549
Tunis,,yes,place_of_worship,,,,36.942872764270966,10.182440365529194,957.0944569271362
Tunis,,yes,place_of_worship,,,,33.79693533950262,8.774613710185285,277.2280202925224
Tunis,,yes,place_of_worship,,,,33.79686403043239,8.774855042657453,274.464757297329
Tunis,tomb,yes,,,Henchir Ghardaia,,33.71839340279706,10.938629816994938,216.0446398996857
Tunis,,yes,place_of_worship,,,,36.99182969991598,10.062668589790563,1347.8132419458743
Tunis,ruins,,,,Mosquée Aloula (souterraine),,33.27524963731374,10.216859524259524,129.09529537771974
Tunis,historic_artillery_battery,,,,,,33.41104638477628,10.157085236024177,29.08843165898793
Tunis,historic_artillery_battery,,,,,,33.41124171063299,10.157157922300154,27.389461500419007
Tunis,archaeological_site,,,,Djebel el Fejeij ruines,,33.24857555055154,10.17419133330311,119.06899687159114
Tunis,archaeological_site,,,,ruines,,33.25938775930363,10.2555692953331,828.5577990286511
Tunis,ruins,,,,Argoub el Oussif,,33.390782594990206,10.150370599321837,7017.9343020164915
Tunis,archaeological_site,,,,Remadia,,37.2468918183093,9.89430717964291,39412.1348128754
Tunis,archaeological_site,,,,ruines,,33.42597292218757,10.157785147793854,1289.2625902797708
Tunis,,,place_of_worship,,Saint Anne Church (Gaafour),,36.32461323311793,9.325112380984079,2775.112640522184
Tunis,ruins,,,,ruines,,33.48041116601405,10.16155543767686,565.2055391217386
Tunis,archaeological_site,,,,Djebel Brerhits ruines,,33.49644283428655,10.198107362977707,23015.387173939416
Tunis,archaeological_site,,,,ruines,,33.495858740630716,10.19649853105913,382.5788928336509
Tunis,,mosque,place_of_worship,,Omar bin Al-Khattab Mosque,,36.834556280113276,9.98688915147014,632.44845975655
Tunis,ruins,,,,ruines,,33.03244449773398,10.238994821336501,3826.3274631760164
Tunis,ruins,,,,ruines,,33.0282032612531,10.243716166201946,3027.41372182073
Tunis,archaeological_site,,,,ruines,,32.84686058879274,10.253441603313833,1279.9858580366308
Tunis,archaeological_site,,,,Kef Tafrent ruines,,33.05163236999388,10.104572056913751,968.8983820805219
Tunis,ruins,,,,Ksar Tamnounet,,32.96686664612939,10.21242025831833,2807.200928796489
Tunis,ruins,,,,Ksar Tamnounet,,32.96686664612939,10.21242025831833,2807.200928796489
Tunis,ruins,,,,ruines,,32.94987777181362,10.224326049280831,106.30367938272958
Tunis,archaeological_site,,,,Djebel Tebaga ruines 02,,33.42301437287475,10.220073884556658,580.9973967814817
Tunis,ruins,,,,Djebel Grouz ruines,,33.44445751563415,10.292640648100303,231.83822287837972
Tunis,archaeological_site,,,,Byzantine citadel,,35.85642397399334,9.52045256993414,5556.852927437926
Tunis,archaeological_site,,,,,,36.61375601473414,9.741389692694623,2718.663496590838
Tunis,ruins,,,,ruines,,33.23951855,10.322534949999996,396.8378435049008
Tunis,archaeological_site,,,,ruines,,33.20082808112385,10.298232869467325,1945.998502629312
Tunis,archaeological_site,,,,ruines,,33.17114664227582,10.319729336262416,762.5900290376524
Tunis,archaeological_site,,,,Oum el Afia ruines 03,,33.44946947821017,10.183602718855925,717.9762180964987
Tunis,archaeological_site,,,,Oum el Afia ruines 01,,33.446449599695235,10.174336167455309,829.3979077056168
Tunis,archaeological_site,,,,Oum el Afia ruines 02,,33.44700282599478,10.177877557767971,3447.1628962710734
Tunis,ruins,,,,Ain el Hammam,,33.28135664656268,10.248906751062622,341.7634362750555
Tunis,,yes,place_of_worship,,Mosquée Sidi Lakhmi,جامع سيدي اللخمي,34.73905769706,10.757784472255787,5254.436607178285
Tunis,archaeological_site,,,,ruines,,32.88506833387467,10.349919100240038,430.7411516885822
Tunis,ruins,,,,Tsmed el Kherba ruines 02,,33.12182847320402,10.330810459941397,8587.904215713646
Tunis,ruins,,,,ruines,,33.125715054683624,10.275551719492416,2485.14598014376
Tunis,,yes,place_of_worship,,جامع السيدة ضاوية,جامع السيدة ضاوية,36.75070336468384,10.304496740546332,321.48245372653304
Tunis,ruins,,,,Tanabane ruines,,33.10544730300477,10.353518303583288,941.9930885400441
Tunis,archaeological_site,,,,Bir Miteur ruines,,33.14683904939734,10.293051004246545,1352.8916582710694
Tunis,castle,yes,,,بيت الحكمة (قصر زروق),بيت الحكمة (قصر زروق),36.851961398274646,10.332512672519906,1321.2106077105052
Tunis,archaeological_site,,,,Beni Ghedir,,33.08071088639856,10.347329764175655,1907.671678693291
Tunis,archaeological_site,,,,Beni Ghedir,,33.078029091602794,10.346249536016906,844.0373527941839
Tunis,,yes,place_of_worship,,جامع مطماطة,جامع مطماطة,33.54455076298691,9.966730586349428,365.76160146544106
Tunis,,mosque,,,,,32.79728910541951,10.523618379642768,187.6009733504036
Tunis,archaeological_site,ruins,,,,,32.88914943202825,10.312071329715724,588.0424880493956
Tunis,ruins,,,,قصر مطريوة,قصر مطريوة,32.88968994624738,10.315217821208877,5696.865114536168
Tunis,archaeological_site,,,,ruines,,33.610448417190526,9.964761795528222,268.5763108568718
Tunis,archaeological_site,,,,Djebel Grimissa - ksar ruines 01,,32.80020373252027,10.598875787170144,12021.878974831012
Tunis,ruins,,,,Ksar Rodha,,32.82081635724137,10.5634653812234,13834.769019025909
Tunis,archaeological_site,,,,Ksar Rodha ruines,,32.82115833390829,10.56199081804726,8689.39209778457
Tunis,archaeological_site,,,,Ksar Rodha ruines,,32.81927541864315,10.563594679561493,5329.707566036689
Tunis,archaeological_site,,,,أطلال قصر الزهرة,أطلال قصر الزهرة,32.81686444920761,10.567441225256426,8033.830410080613
Tunis,ruins,,,,Ben Khezet - ksar ruines,,32.84425677832064,10.571028859262256,1129.4898344549727
Tunis,archaeological_site,,,,ruines,,32.844124042080495,10.57047237041411,4585.674814293768
Tunis,archaeological_site,,,,Ksar ruines,,32.84863686817027,10.55555302997034,8104.001010941316
Tunis,ruins,,,,Ksar Bou Harida,,32.86860422356433,10.559443833004512,7109.396018970036
Tunis,archaeological_site,,,,ruines,,32.87691545123218,10.543872616300073,4267.998776793473
Tunis,archaeological_site,,,,ruines,,32.87596021176836,10.543279957471766,459.12054261757805
Tunis,archaeological_site,,,,Djebel Grimissa ruines 02,,32.75768349189096,10.600576089217979,10089.754179510692
Tunis,archaeological_site,,,,Djebel Grimissa ruines 02,,32.75771753646705,10.601831716440813,3725.8104144517974
Tunis,archaeological_site,,,,ruines,,32.841044639492466,10.53118311639782,209.32804134286596
Tunis,archaeological_site,,,,Ksar et Tourki,,33.02529244433736,10.325997147390618,6918.064479395873
Tunis,ruins,,,,Ksar et Tourki,,33.025123821791354,10.326101257877706,785.9762154073117
Tunis,,mosque,,,,,32.76586915,10.276567400000001,28.009098356397935
Tunis,ruins,,,,Kasbet el Aourague 01,,32.710428997464994,10.229487224009294,1738.1680819011433
Tunis,archaeological_site,,,,Kasbet el Aourague 02,,32.708331134225524,10.22368549376087,19379.216412474852
Tunis,ruins,,,,Zeraoun 01,,32.71316472367946,10.263265811440553,236.90450115691957
Tunis,building,yes,,,Zareth - zaouia,,32.68309403353013,10.180437843689953,75.18634193689408
Tunis,archaeological_site,,,,ksar ruines,,33.566237510012556,9.949874704710588,1848.8055133657904
Tunis,archaeological_site,,,,ruines,,33.5674884920185,9.944648484090854,917.9682228954935
Tunis,ruins,,,,Kherbet Tartmechine,,33.4619646890289,10.175324458404129,1391.8441839151487
Tunis,archaeological_site,,,,Sidi Said ben Salah ruines,,33.24210735,10.256296749999999,476.24798029961255
Tunis,archaeological_site,,,,,,33.51144629414821,10.1413089234002,651.0401148764543
Tunis,archaeological_site,,,,Kherbet Ras el Oued ruines 01,,33.54779995726417,10.130270073318782,3599.7009896986865
Tunis,,mosque,,,مسجد برج زوارة,مسجد برج زوارة,36.807040719846505,10.155009242318865,745.4565231330729
Tunis,archaeological_site,,,,Eglise chrétienne,,36.33611365111399,9.142536567671492,862.899490633741
Tunis,archaeological_site,,,,ruines,,33.17820834098341,10.300608331644906,5501.09728321366
Tunis,city_gate,yes,,,Bab Tunis,,35.67775380551889,10.098664545593419,115.75362408891681
Tunis,archaeological_site,,,,Henchir Mguitla,,33.69230873110149,9.621904406963383,4063.8068798340246
Tunis,archaeological_site,,,,ruines,,32.89141404746901,10.479001473549175,14958.089080077336
Tunis,archaeological_site,,,,ruines,,33.17882087613769,10.287176019709792,4081.362065500548
Tunis,ruins,,,,Ksar Ouled Chehida,,32.79379894137623,10.472745278951583,2799.7671581556865
Tunis,ruins,,,,قصر المنار,قصر المنار,32.81037067779327,10.473544663678293,12873.586576772728
Tunis,archaeological_site,,,,Oued Beni Said ruines,,32.82574382671264,10.486920080204895,10639.178952347482
Tunis,archaeological_site,,,,ruines,,32.84363171536927,10.489476637416772,14549.556250369484
Tunis,ruins,,,,Ksar Meguedmine,,32.87611867088048,10.41546923679003,7229.343811475257
Tunis,ruins,,,,Ruines Oued Amennit 01,,33.28448784869467,10.219344683580516,475.1861693342018
Tunis,archaeological_site,,,,ruines,,33.16495014439851,10.290040314005973,2788.219631918051
Tunis,ruins,,,,,,32.79716950950879,10.495783011369793,6204.193488217221
Tunis,archaeological_site,,,,habitations défuntes,,33.04717820350514,10.39409934709224,5795.566899491553
Tunis,archaeological_site,,,,,,32.81820446521144,10.548001405697603,13329.11711890052
Tunis,archaeological_site,,,,Hassi b. Zitoun,,32.81712976917006,10.585951672042842,8927.576554839356
Tunis,archaeological_site,,,,Hassi b. Zitoun ruines 02,,32.81653279585008,10.583704172595684,1526.0783283822866
Tunis,,mosque,,,Al Qsar Mosque,,35.29650835316519,10.70790797012958,1064.7654471176863
Tunis,ruins,,,,Lella Semnat,,33.61973334751665,9.911695573345604,2792.9023698643928
Tunis,ruins,,,,Kalaa Beni Aissa,,33.591152022247734,9.895084505064784,23965.770366369925
Tunis,archaeological_site,,,,ruines,,33.55651363181306,9.972245494424572,533.2506627508337
Tunis,ruins,,,,Ksar Beni Issa,,33.5615632385328,9.906151576179836,10835.337619491458
Tunis,ruins,,,,Kalaa (Ksar Beni Issa - citadelle),,33.56282242188099,9.906158248116922,4587.584908244704
Tunis,tomb,yes,,,,,33.504854643844666,9.9935695751988,13.140006007522931
Tunis,tomb,chapel,,,زاوية سيدي هليل,زاوية سيدي هليل,33.545896766879444,9.964413502197035,29.67337796104254
Tunis,tomb,yes,,,,,33.543763,9.960866049999998,8.60210616107644
Tunis,ruins,,,,Castellum Benia bel Recheb,,33.19384657719137,10.179779519373247,2780.637910585978
Tunis,ruins,,,,Ksar El Gaah (Gasr Ouled el Haj),,33.0656075672039,10.8100795403431,10012.58790419362
Tunis,building,yes,,,Ksar Karrouz,,33.02155771349175,10.836532011871684,144.6938497113017
Tunis,building,yes,,,,,33.02147647368991,10.836066327481433,30.624746133810895
Tunis,ruins,,,,Ksar Jedid (Ksar El Amerna),,32.86548597419609,10.871200025310314,44252.17546198063
Tunis,ruins,,,,قصور مرة,قصور مرة,32.81399551013198,11.092474879163563,29652.43407384522
Tunis,archaeological_site,,,,Beni Mhira ruines 03,,32.86690415939743,10.815057148985,5979.046917508178
Tunis,archaeological_site,,,,آثار قصبة أحمد بن حسين,آثار قصبة أحمد بن حسين,32.86576483343257,10.885066459522353,9463.986300155164
Tunis,building,yes,,,Ksar Essaada  (Ksar Ajej),,32.80409500143939,10.675739598390415,174.74962934701924
Tunis,building,yes,,,Ksar Essaada  (Ksar Ajej),,32.803943293900126,10.675428539144367,187.03800016126795
Tunis,building,yes,,,Ksar Essaada  (Ksar Ajej),,32.80362258215523,10.675255902695076,54.26350815814371
Tunis,building,yes,,,Ksar Essaada  (Ksar Ajej),,32.80357253787413,10.675970986905396,330.80015736014775
Tunis,building,yes,,,Ksar Essaada  (Ksar Ajej),,32.80335962814783,10.6755579812523,339.6272753415167
Tunis,,mosque,,,,,32.8041092284648,10.676612296805919,229.24700012038215
Tunis,archaeological_site,,,,ruines,,33.551394498978844,9.914344776345285,603.7530886427388
Tunis,,yes,place_of_worship,,,,35.569001405449264,11.018083970984064,1054.35201410858
Tunis,building,yes,,,قصر أولاد بوبكر,قصر أولاد بوبكر,33.14838279786324,10.44765148544402,452.21514638702075
Tunis,building,yes,,,قصر أولاد بوبكر,قصر أولاد بوبكر,33.147705054233455,10.447625702627779,856.9838020456932
Tunis,building,yes,,,قصر أولاد بوبكر,قصر أولاد بوبكر,33.1479844,10.4482727,41.57822264360368
Tunis,building,yes,,,قصر أولاد بوبكر,قصر أولاد بوبكر,33.14734308167634,10.448040910146082,588.4425329101031
Tunis,building,yes,,,قصر أولاد بوبكر,قصر أولاد بوبكر,33.14859315299544,10.44801694501105,663.7745087757969
Tunis,archaeological_site,,,,Merbah el Asfer ruines,,32.920721717883104,10.380264086541896,11815.139172427394
Tunis,ruins,,,,Ksar Reboutin,,33.39314193367956,10.438857902598361,8590.605813432481
Tunis,,mosque,,,جامع التوبة,جامع التوبة,33.23973754291736,10.188219561001693,123.93431789636922
Tunis,fort,yes,,,البرج,,35.34199717846041,9.580791023641186,204.47645429820696
Tunis,archaeological_site,,,,Henchir Gorat Zid,,33.26457325612516,10.539960036149507,56487.7320945116
Tunis,building,yes,,,جامع الغولة,جامع الغولة,33.7769633,10.794931250000003,42.27370668295847
Tunis,,mosque,,,,,32.81673376537922,10.565650935865982,493.07124620649876
Tunis,building,yes,,,,,32.81778738420277,10.565374192666724,637.477746684113
Tunis,building,yes,,,,,32.81769596813003,10.565038889714877,167.90620753265614
Tunis,building,yes,,,,,32.817306226426034,10.564597465639379,624.9012816434974
Tunis,building,yes,,,,,32.81759917989848,10.565133873990353,184.97623307127876
Tunis,building,yes,,,,,32.818009352744774,10.56545463071865,68.43874704598458
Tunis,building,yes,,,,,32.81656798202113,10.56504235437264,455.12928262149984
Tunis,building,yes,,,,,32.81746085754548,10.565738352110674,218.24541595778774
Tunis,building,yes,,,,,32.81766595593202,10.565669030113197,154.35095920013345
Tunis,fort,yes,,attraction,La Ksiba,,37.27830920522898,9.87695677604626,501.8576958429246
Tunis,,yes,,museum,Oceanographic Museum,,37.27818223105078,9.876734129774633,213.58793580610097
Tunis,building,yes,,,Ben Byan Mosque,,33.8118192669222,10.816610946389268,85.39290731392371
Tunis,,mosque,,,,,35.502363948176175,11.047494700983915,2340.4711165565586
Tunis,,yes,place_of_worship,,جامع سيدي مطير,,35.50333634181487,11.067974559933669,389.08587553693036
Tunis,,yes,place_of_worship,,Ezzahra Mosquée,,35.496396182914665,11.048151975054784,684.7323112386417
Tunis,archaeological_site,,,,Archeological Park of Horrea Coelia,,36.02418441426498,10.516782780458076,24258.73371673119
Tunis,archaeological_site,,,,Archeological Park of Horrea Coelia,,36.02069820732031,10.517213675887044,8384.742520729982
Tunis,building,,,attraction,General J. De Guillebon house,,33.60839263705466,11.065590036387427,279.7746788945179
Tunis,,yes,,museum,Palais des Sciences Monastir,,35.77211627564526,10.832443217870107,2780.6344460767837
Tunis,,yes,place_of_worship,,,,35.50472685538478,11.051633298924864,647.9806861350213
Tunis,,mosque,,,,,35.62747084793503,10.899703728621967,1335.867975056829
Tunis,,mosque,,,,,35.62714753548318,10.899523829746592,481.72968593650603
Tunis,,yes,place_of_worship,,Mosquée souk dakhlani,,35.62858849613483,10.902269469007507,681.7975353474333
Tunis,,yes,place_of_worship,,,,35.645119301459374,10.888187323459558,1225.285434719246
Tunis,archaeological_site,,,,Roman Ruins of Monastir,,35.77459674610343,10.833371545075368,2970.1535738656667
Tunis,,yes,place_of_worship,,,,35.767385978334175,10.838227870770957,1190.5444075873004
Tunis,,yes,place_of_worship,,Al Rahma Mosque,,35.465876426438534,11.039612532955601,800.1620823621261
Tunis,,yes,place_of_worship,,,,35.51379122220594,11.041930648920479,843.4735947413443
Tunis,,yes,place_of_worship,,,,35.76325015,10.814902,834.4239031697506
Tunis,,mosque,place_of_worship,,Sidi Abdallah El Mazrani mosquée,,33.7739886106739,10.772098239637858,154.22193186420014
Tunis,building,yes,,,Sidi Abdallah El Mazrani mosquée,,33.77381185,10.7721587,57.43250461847147
Tunis,tomb,yes,,,Balhajjam,,33.822356200679266,10.966461333308759,37.052437899275574
Tunis,monument,,,,Henchir Bourgou - mausolée,,33.819767470825,10.970369980366785,73.09017243933216
Tunis,,yes,place_of_worship,,,,35.76489141631907,10.832470446042015,559.6714502631997
Tunis,,yes,place_of_worship,,جامع التوحيد,,35.50501105184461,11.035838112343272,284.04589671965783
Tunis,city_gate,yes,,,Bab El-Gharbi,,35.82452378149935,10.63481480433454,183.84100225791647
Tunis,building,yes,,,سيدي فالنخل,سيدي فالنخل,34.74926666642472,11.177886077713927,203.79663791736806
Tunis,,yes,place_of_worship,,,,35.824890442810045,10.638660755756037,258.5849660949405
Tunis,city_gate,yes,,,Bab el Finga,,35.82592059610492,10.63492604358962,79.34780566783884
Tunis,tomb,yes,,,Mausolée Imam Yehya,,35.82849087518801,10.640392540999827,258.0091883350311
Tunis,,yes,place_of_worship,,,,35.82820739135299,10.627971835832003,567.4249351909172
Tunis,,mosque,,,,,33.7526343,10.8045437,135.27407300035287
Tunis,building,yes,,,Mosquée Sidi Zekri,,33.85584752723305,10.983679976986531,178.92718879304294
Tunis,,mosque,,,جامع مدراجن,جامع مدراجن,33.85094441059895,10.954384043505334,283.03694371415617
Tunis,,mosque,,,,,33.85112827230056,10.95462993042866,654.9275765965134
Tunis,archaeological_site,,,,Punico-Roman Necropolis,,35.82026180591677,10.627142174447483,849.2785494374725
Tunis,,yes,place_of_worship,,,,35.80156558002537,10.59500959885345,798.9311926522171
Tunis,,yes,place_of_worship,,,,35.79942502598777,10.602760105678943,662.0366523037987
Tunis,,yes,place_of_worship,,,,35.80290693532455,10.582880196380643,1262.1651111306753
Tunis,,mosque,,,,,35.79061335957023,10.585384009451309,1172.1110854359815
Tunis,,yes,place_of_worship,,,,35.79077185237373,10.576933632221802,538.2881975285541
Tunis,,yes,place_of_worship,,جامع الرحمة,,35.81419058703508,10.632689420611632,898.2002678812972
Tunis,,mosque,,,Mosquée El Fguira,,33.72559785565376,10.751349705562902,135.26307795744341
Tunis,,mosque,,,Mosquée Mthanya,,33.72788784092354,10.76666142829516,298.6232903209826
Tunis,,mosque,,,,,35.824999570600795,10.6249914954445,559.9688284712762
Tunis,archaeological_site,,,attraction,Catacombes du Bon Pasteur,,35.81797562172966,10.626575070487107,1695.284456050399
Tunis,,yes,place_of_worship,,,,35.815038566128955,10.636307057921902,427.7022392933738
Tunis,building,yes,,,Haja Loulou,,33.843595064015176,10.953436315538749,48.538317802092955
Tunis,,yes,place_of_worship,,Mosquée Jrad,,35.82605482953889,10.635553859296873,324.4609263326705
Tunis,building,yes,,,,,33.81022735,10.99202335,175.54911595621638
Tunis,,yes,place_of_worship,,,,35.83193952877348,10.63373013304106,1667.0390741885433
Tunis,,yes,place_of_worship,,Khalid Ibn Al-Waleed Mosque,,35.80809838387912,10.62779065280972,1818.3116059198464
Tunis,archaeological_site,yes,,,الجسر الروماني,الجسر الروماني,35.977085208299904,10.527359055397033,940.3673601267049
Tunis,,yes,place_of_worship,,Mosque Omar Ben Abdelaziz,,35.81147016962821,10.620774220358749,1173.3901764764535
Tunis,,yes,place_of_worship,,,,35.83387300509508,10.638908173560663,506.08028163714357
Tunis,,yes,place_of_worship,,,,35.82279528386086,10.63806915455114,247.22193585762702
Tunis,,mosque,,,,,35.792711922202706,10.63614845472792,578.651536905534
Tunis,,,place_of_worship,,جامع الهداية,,35.79272170620165,10.636069307847507,1324.53172048083
Tunis,,yes,place_of_worship,,,,35.675019488982855,10.082614234261877,720.8732631966178
Tunis,,mosque,,,,,35.738664798844525,10.584498106170683,2440.3394600226447
Tunis,building,yes,,,Huilerie souterraine Ben Omrane,,33.78001025938197,10.935084791784748,61.54132485982922
Tunis,,mosque,,,,,35.793889382417284,10.586110356602353,760.1061164079682
Tunis,,,place_of_worship,,Mosquée Errayhane,,35.79393490928417,10.58606377123064,1721.2434174978152
Tunis,,yes,place_of_worship,,,,35.830430086255596,10.58588994451501,662.1435619398752
Tunis,,yes,place_of_worship,,,,35.671365379753134,10.880231783152839,1335.0755567124156
Tunis,,yes,place_of_worship,,Mosquée ben Yakoub,,34.41887300613102,8.788701912601388,938.2244086100349
Tunis,castle,,,,Borg Gafsa,,34.41749872069705,8.784815086623267,3498.1004361252226
Tunis,,mosque,,,سيدي غريب,سيدي غريب,33.78454644292337,10.867963946551749,216.14784205910433
Tunis,,mosque,,,Sidi Hadad Mosquée,,33.83886775,10.91013555,40.556198136875246
Tunis,,yes,place_of_worship,,,,34.29675842796583,8.762674528917039,832.3708157112112
Tunis,building,yes,,,roman building,البنية,35.75505742755276,9.655607620595621,499.7608725789074
Tunis,ruins,,,,,البلد,35.76724850705222,9.64452869185752,168488.34339108283
